tick,event,x,y
12399789,build,79.5,-187.5
12399789,build,80.5,-187.5
12399789,build,81.5,-187.5
12399789,build,82.5,-187.5
12399789,build,83.5,-187.5
12399789,build,84.5,-187.5
12399789,build,85.5,-187.5
12399789,build,86.5,-187.5
12399789,build,87.5,-187.5
12399789,build,88.5,-187.5
12399789,build,89.5,-187.5
12399789,build,90.5,-187.5
12399789,build,91.5,-187.5
12399789,build,92.5,-187.5
12399789,build,93.5,-187.5
12399789,build,94.5,-187.5
12399789,build,95.5,-187.5
12399789,build,96.5,-187.5
12399789,build,97.5,-187.5
12399790,build,53.5,-188.5
12399790,build,54.5,-188.5
12399790,build,55.5,-188.5
12399790,build,56.5,-188.5
12399790,build,57.5,-188.5
12399790,build,58.5,-188.5
12399790,build,59.5,-188.5
12399790,build,60.5,-188.5
12399790,build,61.5,-188.5
12399790,build,62.5,-188.5
12399790,build,63.5,-188.5
12399790,build,64.5,-188.5
12399790,build,65.5,-188.5
12399790,build,66.5,-188.5
12399790,build,67.5,-188.5
12399790,build,68.5,-188.5
12399790,build,69.5,-188.5
12399790,build,70.5,-188.5
12399790,build,71.5,-188.5
12399790,build,72.5,-188.5
12399790,build,73.5,-188.5
12399790,build,74.5,-188.5
12399790,build,75.5,-188.5
12399790,build,76.5,-188.5
12399790,build,77.5,-188.5
12399790,build,78.5,-188.5
12399790,build,79.5,-188.5
12399790,build,80.5,-188.5
12399790,build,81.5,-188.5
12399790,build,82.5,-188.5
12399790,build,83.5,-188.5
12399790,build,84.5,-188.5
12399790,build,85.5,-188.5
12399790,build,86.5,-188.5
12399790,build,87.5,-188.5
12399790,build,88.5,-188.5
12399790,build,89.5,-188.5
12399790,build,90.5,-188.5
12399790,build,91.5,-188.5
12399790,build,92.5,-188.5
12399790,build,93.5,-188.5
12399790,build,94.5,-188.5
12399790,build,95.5,-188.5
12399790,build,96.5,-188.5
12399790,build,97.5,-188.5
12399790,build,53.5,-189.5
12399790,build,54.5,-189.5
12399790,build,55.5,-189.5
12399790,build,56.5,-189.5
12399790,build,57.5,-189.5
12399790,build,58.5,-189.5
12399790,build,59.5,-189.5
12399790,build,60.5,-189.5
12399790,build,61.5,-189.5
12399790,build,62.5,-189.5
12399790,build,63.5,-189.5
12399790,build,64.5,-189.5
12399790,build,65.5,-189.5
12399790,build,66.5,-189.5
12399790,build,67.5,-189.5
12399790,build,68.5,-189.5
12399790,build,69.5,-189.5
12399790,build,70.5,-189.5
12399790,build,71.5,-189.5
12399790,build,72.5,-189.5
12399790,build,73.5,-189.5
12399790,build,74.5,-189.5
12399790,build,75.5,-189.5
12399790,build,76.5,-189.5
12399790,build,77.5,-189.5
12399790,build,78.5,-189.5
12399790,build,79.5,-189.5
12399790,build,80.5,-189.5
12399790,build,81.5,-189.5
12399790,build,82.5,-189.5
12399790,build,83.5,-189.5
12399790,build,84.5,-189.5
12399790,build,85.5,-189.5
12399790,build,86.5,-189.5
12399790,build,87.5,-189.5
12399790,build,88.5,-189.5
12399790,build,89.5,-189.5
12399790,build,90.5,-189.5
12399790,build,91.5,-189.5
12399790,build,92.5,-189.5
12399790,build,93.5,-189.5
12399790,build,94.5,-189.5
12399790,build,95.5,-189.5
12399790,build,96.5,-189.5
12399790,build,97.5,-189.5
12399791,build,53.5,-190.5
12399791,build,54.5,-190.5
12399791,build,55.5,-190.5
12399791,build,56.5,-190.5
12399791,build,57.5,-190.5
12399791,build,58.5,-190.5
12399791,build,59.5,-190.5
12399791,build,60.5,-190.5
12399791,build,61.5,-190.5
12399791,build,62.5,-190.5
12399791,build,63.5,-190.5
12399791,build,64.5,-190.5
12399791,build,65.5,-190.5
12399791,build,66.5,-190.5
12399791,build,67.5,-190.5
12399791,build,68.5,-190.5
12399791,build,69.5,-190.5
12399791,build,70.5,-190.5
12399791,build,71.5,-190.5
12399791,build,72.5,-190.5
12399791,build,73.5,-190.5
12399791,build,74.5,-190.5
12399791,build,75.5,-190.5
12399791,build,76.5,-190.5
12399791,build,77.5,-190.5
12399791,build,78.5,-190.5
12399791,build,79.5,-190.5
12399791,build,80.5,-190.5
12399791,build,81.5,-190.5
12399791,build,82.5,-190.5
12399791,build,83.5,-190.5
12399791,build,84.5,-190.5
12399791,build,85.5,-190.5
12399791,build,86.5,-190.5
12399791,build,87.5,-190.5
12399791,build,88.5,-190.5
12399791,build,89.5,-190.5
12399791,build,90.5,-190.5
12399791,build,91.5,-190.5
12399791,build,92.5,-190.5
12399791,build,93.5,-190.5
12399791,build,94.5,-190.5
12399791,build,95.5,-190.5
12399791,build,96.5,-190.5
12399791,build,97.5,-190.5
12399792,build,53.5,-191.5
12399792,build,54.5,-191.5
12399792,build,55.5,-191.5
12399792,build,56.5,-191.5
12399792,build,57.5,-191.5
12399792,build,58.5,-191.5
12399792,build,59.5,-191.5
12399792,build,60.5,-191.5
12399792,build,61.5,-191.5
12399792,build,62.5,-191.5
12399792,build,63.5,-191.5
12399792,build,64.5,-191.5
12399792,build,65.5,-191.5
12399792,build,66.5,-191.5
12399792,build,67.5,-191.5
12399792,build,68.5,-191.5
12399792,build,69.5,-191.5
12399792,build,70.5,-191.5
12399792,build,71.5,-191.5
12399792,build,72.5,-191.5
12399792,build,73.5,-191.5
12399792,build,74.5,-191.5
12399792,build,75.5,-191.5
12399792,build,76.5,-191.5
12399792,build,77.5,-191.5
12399792,build,78.5,-191.5
12399792,build,79.5,-191.5
12399792,build,80.5,-191.5
12399792,build,81.5,-191.5
12399792,build,82.5,-191.5
12399792,build,83.5,-191.5
12399792,build,84.5,-191.5
12399792,build,85.5,-191.5
12399792,build,86.5,-191.5
12399792,build,87.5,-191.5
12399792,build,88.5,-191.5
12399792,build,89.5,-191.5
12399792,build,90.5,-191.5
12399792,build,91.5,-191.5
12399792,build,92.5,-191.5
12399792,build,93.5,-191.5
12399792,build,94.5,-191.5
12399792,build,95.5,-191.5
12399792,build,96.5,-191.5
12399792,build,97.5,-191.5
12399792,build,53.5,-192.5
12399792,build,54.5,-192.5
12399792,build,55.5,-192.5
12399792,build,56.5,-192.5
12399792,build,57.5,-192.5
12399792,build,58.5,-192.5
12399792,build,59.5,-192.5
12399792,build,60.5,-192.5
12399792,build,61.5,-192.5
12399792,build,62.5,-192.5
12399792,build,63.5,-192.5
12399792,build,64.5,-192.5
12399792,build,65.5,-192.5
12399792,build,66.5,-192.5
12399792,build,67.5,-192.5
12399792,build,68.5,-192.5
12399792,build,69.5,-192.5
12399792,build,70.5,-192.5
12399792,build,71.5,-192.5
12399792,build,72.5,-192.5
12399792,build,73.5,-192.5
12399792,build,74.5,-192.5
12399792,build,75.5,-192.5
12399792,build,76.5,-192.5
12399792,build,77.5,-192.5
12399792,build,78.5,-192.5
12399792,build,79.5,-192.5
12399792,build,80.5,-192.5
12399792,build,81.5,-192.5
12399792,build,82.5,-192.5
12399792,build,83.5,-192.5
12399792,build,84.5,-192.5
12399792,build,85.5,-192.5
12399792,build,86.5,-192.5
12399792,build,87.5,-192.5
12399792,build,88.5,-192.5
12399792,build,89.5,-192.5
12399792,build,90.5,-192.5
12399792,build,91.5,-192.5
12399792,build,92.5,-192.5
12399792,build,93.5,-192.5
12399792,build,94.5,-192.5
12399792,build,95.5,-192.5
12399792,build,96.5,-192.5
12399792,build,97.5,-192.5
12399793,build,53.5,-193.5
12399793,build,54.5,-193.5
12399793,build,55.5,-193.5
12399793,build,56.5,-193.5
12399793,build,57.5,-193.5
12399793,build,58.5,-193.5
12399793,build,59.5,-193.5
12399793,build,60.5,-193.5
12399793,build,61.5,-193.5
12399793,build,62.5,-193.5
12399793,build,63.5,-193.5
12399793,build,64.5,-193.5
12399793,build,65.5,-193.5
12399793,build,66.5,-193.5
12399793,build,67.5,-193.5
12399793,build,68.5,-193.5
12399793,build,69.5,-193.5
12399793,build,70.5,-193.5
12399793,build,71.5,-193.5
12399793,build,72.5,-193.5
12399793,build,73.5,-193.5
12399793,build,74.5,-193.5
12399793,build,75.5,-193.5
12399793,build,76.5,-193.5
12399793,build,77.5,-193.5
12399793,build,78.5,-193.5
12399793,build,79.5,-193.5
12399793,build,80.5,-193.5
12399793,build,81.5,-193.5
12399793,build,82.5,-193.5
12399793,build,83.5,-193.5
12399793,build,84.5,-193.5
12399793,build,85.5,-193.5
12399793,build,86.5,-193.5
12399793,build,87.5,-193.5
12399793,build,88.5,-193.5
12399793,build,89.5,-193.5
12399793,build,90.5,-193.5
12399793,build,91.5,-193.5
12399793,build,92.5,-193.5
12399793,build,93.5,-193.5
12399793,build,94.5,-193.5
12399793,build,95.5,-193.5
12399793,build,96.5,-193.5
12399793,build,97.5,-193.5
12399793,build,53.5,-194.5
12399793,build,54.5,-194.5
12399793,build,55.5,-194.5
12399793,build,56.5,-194.5
12399793,build,57.5,-194.5
12399793,build,58.5,-194.5
12399793,build,59.5,-194.5
12399793,build,60.5,-194.5
12399793,build,61.5,-194.5
12399793,build,62.5,-194.5
12399793,build,63.5,-194.5
12399793,build,64.5,-194.5
12399793,build,65.5,-194.5
12399793,build,66.5,-194.5
12399793,build,67.5,-194.5
12399793,build,68.5,-194.5
12399793,build,69.5,-194.5
12399793,build,70.5,-194.5
12399793,build,71.5,-194.5
12399793,build,72.5,-194.5
12399793,build,73.5,-194.5
12399793,build,74.5,-194.5
12399793,build,75.5,-194.5
12399793,build,76.5,-194.5
12399793,build,77.5,-194.5
12399793,build,78.5,-194.5
12399793,build,79.5,-194.5
12399793,build,80.5,-194.5
12399793,build,81.5,-194.5
12399793,build,82.5,-194.5
12399793,build,83.5,-194.5
12399793,build,84.5,-194.5
12399793,build,85.5,-194.5
12399793,build,86.5,-194.5
12399793,build,87.5,-194.5
12399793,build,88.5,-194.5
12399793,build,89.5,-194.5
12399793,build,90.5,-194.5
12399793,build,91.5,-194.5
12399793,build,92.5,-194.5
12399793,build,93.5,-194.5
12399793,build,94.5,-194.5
12399793,build,95.5,-194.5
12399793,build,96.5,-194.5
12399793,build,97.5,-194.5
12399820,build,53.5,-195.5
12399820,build,54.5,-195.5
12399820,build,55.5,-195.5
12399820,build,56.5,-195.5
12399820,build,57.5,-195.5
12399820,build,58.5,-195.5
12399820,build,59.5,-195.5
12399820,build,60.5,-195.5
12399820,build,61.5,-195.5
12399820,build,62.5,-195.5
12399820,build,63.5,-195.5
12399820,build,64.5,-195.5
12399820,build,65.5,-195.5
12399820,build,66.5,-195.5
12399820,build,67.5,-195.5
12399820,build,68.5,-195.5
12399820,build,69.5,-195.5
12399820,build,70.5,-195.5
12399820,build,71.5,-195.5
12399820,build,72.5,-195.5
12399820,build,73.5,-195.5
12399820,build,74.5,-195.5
12399820,build,75.5,-195.5
12399820,build,76.5,-195.5
12399820,build,77.5,-195.5
12399820,build,78.5,-195.5
12399820,build,79.5,-195.5
12399820,build,80.5,-195.5
12399820,build,81.5,-195.5
12399820,build,82.5,-195.5
12399820,build,83.5,-195.5
12399820,build,84.5,-195.5
12399820,build,85.5,-195.5
12399820,build,86.5,-195.5
12399820,build,87.5,-195.5
12399820,build,88.5,-195.5
12399820,build,89.5,-195.5
12399820,build,90.5,-195.5
12399820,build,91.5,-195.5
12399820,build,92.5,-195.5
12399820,build,93.5,-195.5
12399820,build,94.5,-195.5
12399820,build,95.5,-195.5
12399820,build,96.5,-195.5
12399820,build,97.5,-195.5
12399820,build,53.5,-196.5
12399820,build,54.5,-196.5
12399820,build,55.5,-196.5
12399820,build,56.5,-196.5
12399820,build,57.5,-196.5
12399820,build,58.5,-196.5
12399820,build,59.5,-196.5
12399820,build,60.5,-196.5
12399820,build,61.5,-196.5
12399820,build,62.5,-196.5
12399820,build,63.5,-196.5
12399820,build,64.5,-196.5
12399820,build,65.5,-196.5
12399820,build,66.5,-196.5
12399820,build,67.5,-196.5
12399820,build,68.5,-196.5
12399820,build,69.5,-196.5
12399820,build,70.5,-196.5
12399820,build,71.5,-196.5
12399820,build,72.5,-196.5
12399820,build,73.5,-196.5
12399820,build,74.5,-196.5
12399820,build,75.5,-196.5
12399820,build,76.5,-196.5
12399820,build,77.5,-196.5
12399820,build,78.5,-196.5
12399820,build,79.5,-196.5
12399820,build,80.5,-196.5
12399820,build,81.5,-196.5
12399820,build,82.5,-196.5
12399820,build,83.5,-196.5
12399820,build,84.5,-196.5
12399820,build,85.5,-196.5
12399820,build,86.5,-196.5
12399820,build,87.5,-196.5
12399820,build,88.5,-196.5
12399820,build,89.5,-196.5
12399820,build,90.5,-196.5
12399820,build,91.5,-196.5
12399820,build,92.5,-196.5
12399820,build,93.5,-196.5
12399820,build,94.5,-196.5
12399820,build,95.5,-196.5
12399820,build,96.5,-196.5
12399820,build,97.5,-196.5
12399821,build,53.5,-197.5
12399821,build,54.5,-197.5
12399821,build,55.5,-197.5
12399821,build,56.5,-197.5
12399821,build,57.5,-197.5
12399821,build,58.5,-197.5
12399821,build,59.5,-197.5
12399821,build,60.5,-197.5
12399821,build,61.5,-197.5
12399821,build,62.5,-197.5
12399821,build,63.5,-197.5
12399821,build,64.5,-197.5
12399821,build,65.5,-197.5
12399821,build,66.5,-197.5
12399821,build,67.5,-197.5
12399821,build,68.5,-197.5
12399821,build,69.5,-197.5
12399821,build,70.5,-197.5
12399821,build,71.5,-197.5
12399821,build,72.5,-197.5
12399821,build,73.5,-197.5
12399821,build,74.5,-197.5
12399821,build,75.5,-197.5
12399821,build,76.5,-197.5
12399821,build,77.5,-197.5
12399821,build,78.5,-197.5
12399821,build,79.5,-197.5
12399821,build,80.5,-197.5
12399821,build,81.5,-197.5
12399821,build,82.5,-197.5
12399821,build,83.5,-197.5
12399821,build,84.5,-197.5
12399821,build,85.5,-197.5
12399821,build,86.5,-197.5
12399821,build,87.5,-197.5
12399821,build,88.5,-197.5
12399821,build,89.5,-197.5
12399821,build,90.5,-197.5
12399821,build,91.5,-197.5
12399821,build,92.5,-197.5
12399821,build,93.5,-197.5
12399821,build,94.5,-197.5
12399821,build,95.5,-197.5
12399821,build,96.5,-197.5
12399821,build,97.5,-197.5
12399821,build,53.5,-198.5
12399821,build,54.5,-198.5
12399821,build,55.5,-198.5
12399821,build,56.5,-198.5
12399821,build,57.5,-198.5
12399821,build,58.5,-198.5
12399821,build,59.5,-198.5
12399821,build,60.5,-198.5
12399821,build,61.5,-198.5
12399821,build,62.5,-198.5
12399821,build,63.5,-198.5
12399821,build,64.5,-198.5
12399821,build,65.5,-198.5
12399821,build,66.5,-198.5
12399821,build,67.5,-198.5
12399821,build,68.5,-198.5
12399821,build,69.5,-198.5
12399821,build,70.5,-198.5
12399821,build,71.5,-198.5
12399821,build,72.5,-198.5
12399821,build,73.5,-198.5
12399821,build,74.5,-198.5
12399821,build,75.5,-198.5
12399821,build,76.5,-198.5
12399821,build,77.5,-198.5
12399821,build,78.5,-198.5
12399821,build,79.5,-198.5
12399821,build,80.5,-198.5
12399821,build,81.5,-198.5
12399821,build,82.5,-198.5
12399821,build,83.5,-198.5
12399821,build,84.5,-198.5
12399821,build,85.5,-198.5
12399821,build,86.5,-198.5
12399821,build,87.5,-198.5
12399821,build,88.5,-198.5
12399821,build,89.5,-198.5
12399821,build,90.5,-198.5
12399821,build,91.5,-198.5
12399821,build,92.5,-198.5
12399821,build,93.5,-198.5
12399821,build,94.5,-198.5
12399821,build,95.5,-198.5
12399821,build,96.5,-198.5
12399821,build,97.5,-198.5
12399822,build,53.5,-199.5
12399822,build,54.5,-199.5
12399822,build,55.5,-199.5
12399822,build,56.5,-199.5
12399822,build,57.5,-199.5
12399822,build,58.5,-199.5
12399822,build,59.5,-199.5
12399822,build,60.5,-199.5
12399822,build,61.5,-199.5
12399822,build,62.5,-199.5
12399822,build,63.5,-199.5
12399822,build,64.5,-199.5
12399822,build,65.5,-199.5
12399822,build,66.5,-199.5
12399822,build,67.5,-199.5
12399822,build,68.5,-199.5
12399822,build,69.5,-199.5
12399822,build,70.5,-199.5
12399822,build,71.5,-199.5
12399822,build,72.5,-199.5
12399822,build,73.5,-199.5
12399822,build,74.5,-199.5
12399822,build,75.5,-199.5
12399822,build,76.5,-199.5
12399822,build,77.5,-199.5
12399822,build,78.5,-199.5
12399822,build,79.5,-199.5
12399822,build,80.5,-199.5
12399822,build,81.5,-199.5
12399822,build,82.5,-199.5
12399822,build,83.5,-199.5
12399822,build,84.5,-199.5
12399822,build,85.5,-199.5
12399822,build,86.5,-199.5
12399822,build,87.5,-199.5
12399822,build,88.5,-199.5
12399822,build,89.5,-199.5
12399822,build,90.5,-199.5
12399822,build,91.5,-199.5
12399822,build,92.5,-199.5
12399822,build,93.5,-199.5
12399822,build,94.5,-199.5
12399822,build,95.5,-199.5
12399822,build,96.5,-199.5
12399822,build,97.5,-199.5
12399849,build,53.5,-200.5
12399849,build,54.5,-200.5
12399849,build,55.5,-200.5
12399849,build,56.5,-200.5
12399849,build,57.5,-200.5
12399849,build,58.5,-200.5
12399849,build,59.5,-200.5
12399849,build,60.5,-200.5
12399849,build,61.5,-200.5
12399849,build,62.5,-200.5
12399849,build,63.5,-200.5
12399849,build,64.5,-200.5
12399849,build,65.5,-200.5
12399849,build,66.5,-200.5
12399849,build,67.5,-200.5
12399849,build,68.5,-200.5
12399849,build,69.5,-200.5
12399849,build,70.5,-200.5
12399849,build,71.5,-200.5
12399849,build,72.5,-200.5
12399849,build,73.5,-200.5
12399849,build,74.5,-200.5
12399849,build,75.5,-200.5
12399849,build,76.5,-200.5
12399849,build,77.5,-200.5
12399849,build,78.5,-200.5
12399849,build,79.5,-200.5
12399849,build,80.5,-200.5
12399849,build,81.5,-200.5
12399849,build,82.5,-200.5
12399849,build,83.5,-200.5
12399849,build,84.5,-200.5
12399849,build,85.5,-200.5
12399849,build,86.5,-200.5
12399849,build,87.5,-200.5
12399849,build,88.5,-200.5
12399849,build,89.5,-200.5
12399849,build,90.5,-200.5
12399849,build,91.5,-200.5
12399849,build,92.5,-200.5
12399849,build,93.5,-200.5
12399849,build,94.5,-200.5
12399849,build,95.5,-200.5
12399849,build,96.5,-200.5
12399849,build,97.5,-200.5
12399849,build,53.5,-201.5
12399849,build,54.5,-201.5
12399849,build,55.5,-201.5
12399849,build,56.5,-201.5
12399849,build,57.5,-201.5
12399849,build,58.5,-201.5
12399849,build,59.5,-201.5
12399849,build,60.5,-201.5
12399849,build,61.5,-201.5
12399849,build,62.5,-201.5
12399849,build,63.5,-201.5
12399849,build,64.5,-201.5
12399849,build,65.5,-201.5
12399849,build,66.5,-201.5
12399849,build,67.5,-201.5
12399849,build,68.5,-201.5
12399849,build,69.5,-201.5
12399849,build,70.5,-201.5
12399849,build,71.5,-201.5
12399849,build,72.5,-201.5
12399849,build,73.5,-201.5
12399849,build,74.5,-201.5
12399849,build,75.5,-201.5
12399849,build,76.5,-201.5
12399849,build,77.5,-201.5
12399849,build,78.5,-201.5
12399849,build,79.5,-201.5
12399849,build,80.5,-201.5
12399849,build,81.5,-201.5
12399849,build,82.5,-201.5
12399849,build,83.5,-201.5
12399849,build,84.5,-201.5
12399849,build,85.5,-201.5
12399849,build,86.5,-201.5
12399849,build,87.5,-201.5
12399849,build,88.5,-201.5
12399849,build,89.5,-201.5
12399849,build,90.5,-201.5
12399849,build,91.5,-201.5
12399849,build,92.5,-201.5
12399849,build,93.5,-201.5
12399849,build,94.5,-201.5
12399849,build,95.5,-201.5
12399849,build,96.5,-201.5
12399849,build,97.5,-201.5
12399850,build,53.5,-202.5
12399850,build,54.5,-202.5
12399850,build,55.5,-202.5
12399850,build,56.5,-202.5
12399850,build,57.5,-202.5
12399850,build,58.5,-202.5
12399850,build,59.5,-202.5
12399850,build,60.5,-202.5
12399850,build,61.5,-202.5
12399850,build,62.5,-202.5
12399850,build,63.5,-202.5
12399850,build,64.5,-202.5
12399850,build,65.5,-202.5
12399850,build,66.5,-202.5
12399850,build,67.5,-202.5
12399850,build,68.5,-202.5
12399850,build,69.5,-202.5
12399850,build,70.5,-202.5
12399850,build,71.5,-202.5
12399850,build,72.5,-202.5
12399850,build,73.5,-202.5
12399850,build,74.5,-202.5
12399850,build,75.5,-202.5
12399850,build,76.5,-202.5
12399850,build,77.5,-202.5
12399850,build,78.5,-202.5
12399850,build,79.5,-202.5
12399850,build,80.5,-202.5
12399850,build,81.5,-202.5
12399850,build,82.5,-202.5
12399850,build,83.5,-202.5
12399850,build,84.5,-202.5
12399850,build,85.5,-202.5
12399850,build,86.5,-202.5
12399850,build,87.5,-202.5
12399850,build,88.5,-202.5
12399850,build,89.5,-202.5
12399850,build,90.5,-202.5
12399850,build,91.5,-202.5
12399850,build,92.5,-202.5
12399850,build,93.5,-202.5
12399850,build,94.5,-202.5
12399850,build,95.5,-202.5
12399850,build,96.5,-202.5
12399850,build,97.5,-202.5
12399850,build,53.5,-203.5
12399850,build,54.5,-203.5
12399850,build,55.5,-203.5
12399850,build,56.5,-203.5
12399850,build,57.5,-203.5
12399850,build,58.5,-203.5
12399850,build,59.5,-203.5
12399850,build,60.5,-203.5
12399850,build,61.5,-203.5
12399850,build,62.5,-203.5
12399850,build,63.5,-203.5
12399850,build,64.5,-203.5
12399850,build,65.5,-203.5
12399850,build,66.5,-203.5
12399850,build,67.5,-203.5
12399850,build,68.5,-203.5
12399850,build,69.5,-203.5
12399850,build,70.5,-203.5
12399850,build,71.5,-203.5
12399850,build,72.5,-203.5
12399850,build,73.5,-203.5
12399850,build,74.5,-203.5
12399850,build,75.5,-203.5
12399850,build,76.5,-203.5
12399850,build,77.5,-203.5
12399850,build,78.5,-203.5
12399850,build,79.5,-203.5
12399850,build,80.5,-203.5
12399850,build,81.5,-203.5
12399850,build,82.5,-203.5
12399850,build,83.5,-203.5
12399850,build,84.5,-203.5
12399850,build,85.5,-203.5
12399850,build,86.5,-203.5
12399850,build,87.5,-203.5
12399850,build,88.5,-203.5
12399850,build,89.5,-203.5
12399850,build,90.5,-203.5
12399850,build,91.5,-203.5
12399850,build,92.5,-203.5
12399850,build,93.5,-203.5
12399850,build,94.5,-203.5
12399850,build,95.5,-203.5
12399850,build,96.5,-203.5
12399850,build,97.5,-203.5
12399851,build,53.5,-204.5
12399851,build,54.5,-204.5
12399851,build,55.5,-204.5
12399851,build,56.5,-204.5
12399851,build,57.5,-204.5
12399851,build,58.5,-204.5
12399851,build,59.5,-204.5
12399851,build,60.5,-204.5
12399851,build,61.5,-204.5
12399851,build,62.5,-204.5
12399851,build,63.5,-204.5
12399851,build,64.5,-204.5
12399851,build,65.5,-204.5
12399851,build,66.5,-204.5
12399851,build,67.5,-204.5
12399851,build,68.5,-204.5
12399851,build,69.5,-204.5
12399851,build,70.5,-204.5
12399851,build,71.5,-204.5
12399851,build,72.5,-204.5
12399851,build,73.5,-204.5
12399851,build,74.5,-204.5
12399851,build,75.5,-204.5
12399851,build,76.5,-204.5
12399851,build,77.5,-204.5
12399851,build,78.5,-204.5
12399851,build,79.5,-204.5
12399851,build,80.5,-204.5
12399851,build,81.5,-204.5
12399851,build,82.5,-204.5
12399851,build,83.5,-204.5
12399851,build,84.5,-204.5
12399851,build,85.5,-204.5
12399851,build,86.5,-204.5
12399851,build,87.5,-204.5
12399851,build,88.5,-204.5
12399851,build,89.5,-204.5
12399851,build,90.5,-204.5
12399851,build,91.5,-204.5
12399851,build,92.5,-204.5
12399851,build,93.5,-204.5
12399851,build,94.5,-204.5
12399851,build,95.5,-204.5
12399851,build,96.5,-204.5
12399851,build,97.5,-204.5
12399851,build,53.5,-205.5
12399851,build,54.5,-205.5
12399851,build,55.5,-205.5
12399851,build,56.5,-205.5
12399851,build,57.5,-205.5
12399851,build,58.5,-205.5
12399851,build,59.5,-205.5
12399851,build,60.5,-205.5
12399851,build,61.5,-205.5
12399851,build,62.5,-205.5
12399851,build,63.5,-205.5
12399851,build,64.5,-205.5
12399851,build,65.5,-205.5
12399851,build,66.5,-205.5
12399851,build,67.5,-205.5
12399851,build,68.5,-205.5
12399851,build,69.5,-205.5
12399851,build,70.5,-205.5
12399851,build,71.5,-205.5
12399851,build,72.5,-205.5
12399851,build,73.5,-205.5
12399851,build,74.5,-205.5
12399851,build,75.5,-205.5
12399851,build,76.5,-205.5
12399851,build,77.5,-205.5
12399851,build,78.5,-205.5
12399851,build,79.5,-205.5
12399851,build,80.5,-205.5
12399851,build,81.5,-205.5
12399851,build,82.5,-205.5
12399851,build,83.5,-205.5
12399851,build,84.5,-205.5
12399851,build,85.5,-205.5
12399851,build,86.5,-205.5
12399851,build,87.5,-205.5
12399851,build,88.5,-205.5
12399851,build,89.5,-205.5
12399851,build,90.5,-205.5
12399851,build,91.5,-205.5
12399851,build,92.5,-205.5
12399851,build,93.5,-205.5
12399851,build,94.5,-205.5
12399851,build,95.5,-205.5
12399851,build,96.5,-205.5
12399851,build,97.5,-205.5
12399852,build,53.5,-206.5
12399852,build,54.5,-206.5
12399852,build,55.5,-206.5
12399852,build,56.5,-206.5
12399852,build,57.5,-206.5
12399852,build,58.5,-206.5
12399852,build,59.5,-206.5
12399852,build,60.5,-206.5
12399852,build,61.5,-206.5
12399852,build,62.5,-206.5
12399852,build,63.5,-206.5
12399852,build,64.5,-206.5
12399852,build,65.5,-206.5
12399852,build,66.5,-206.5
12399852,build,67.5,-206.5
12399852,build,68.5,-206.5
12399852,build,69.5,-206.5
12399852,build,70.5,-206.5
12399852,build,71.5,-206.5
12399852,build,72.5,-206.5
12399852,build,73.5,-206.5
12399852,build,74.5,-206.5
12399852,build,75.5,-206.5
12399852,build,76.5,-206.5
12399852,build,77.5,-206.5
12399852,build,78.5,-206.5
12399852,build,79.5,-206.5
12399852,build,80.5,-206.5
12399852,build,81.5,-206.5
12399852,build,82.5,-206.5
12399852,build,83.5,-206.5
12399852,build,84.5,-206.5
12399852,build,85.5,-206.5
12399852,build,86.5,-206.5
12399852,build,87.5,-206.5
12399852,build,88.5,-206.5
12399852,build,89.5,-206.5
12399852,build,90.5,-206.5
12399852,build,91.5,-206.5
12399852,build,92.5,-206.5
12399852,build,93.5,-206.5
12399852,build,94.5,-206.5
12399852,build,95.5,-206.5
12399852,build,96.5,-206.5
12399852,build,97.5,-206.5
12399852,build,53.5,-207.5
12399852,build,54.5,-207.5
12399852,build,55.5,-207.5
12399852,build,56.5,-207.5
12399852,build,57.5,-207.5
12399852,build,58.5,-207.5
12399852,build,59.5,-207.5
12399852,build,60.5,-207.5
12399852,build,61.5,-207.5
12399852,build,62.5,-207.5
12399852,build,63.5,-207.5
12399852,build,64.5,-207.5
12399852,build,65.5,-207.5
12399852,build,66.5,-207.5
12399852,build,67.5,-207.5
12399852,build,68.5,-207.5
12399852,build,69.5,-207.5
12399852,build,70.5,-207.5
12399852,build,71.5,-207.5
12399852,build,72.5,-207.5
12399852,build,73.5,-207.5
12399852,build,74.5,-207.5
12399852,build,75.5,-207.5
12399852,build,76.5,-207.5
12399852,build,77.5,-207.5
12399852,build,78.5,-207.5
12399852,build,79.5,-207.5
12399852,build,80.5,-207.5
12399852,build,81.5,-207.5
12399852,build,82.5,-207.5
12399852,build,83.5,-207.5
12399852,build,84.5,-207.5
12399852,build,85.5,-207.5
12399852,build,86.5,-207.5
12399852,build,87.5,-207.5
12399852,build,88.5,-207.5
12399852,build,89.5,-207.5
12399852,build,90.5,-207.5
12399852,build,91.5,-207.5
12399852,build,92.5,-207.5
12399852,build,93.5,-207.5
12399852,build,94.5,-207.5
12399852,build,95.5,-207.5
12399852,build,96.5,-207.5
12399852,build,97.5,-207.5
12399853,build,53.5,-208.5
12399853,build,54.5,-208.5
12399853,build,55.5,-208.5
12399853,build,56.5,-208.5
12399853,build,57.5,-208.5
12399853,build,58.5,-208.5
12399853,build,59.5,-208.5
12399853,build,60.5,-208.5
12399853,build,61.5,-208.5
12399853,build,62.5,-208.5
12399853,build,63.5,-208.5
12399853,build,64.5,-208.5
12399853,build,65.5,-208.5
